MeshFace([261, 615, 881])
MeshFace([213, 789, 472])
MeshFace([167, 545, 1087])
MeshFace([99, 1166, 272, 688, 327])
MeshFace([597, 1067, 1048])
MeshFace([470, 737, 528])
MeshFace([60, 598, 135])
MeshFace([64, 948, 519])
MeshFace([188, 267, 1031, 634, 454])
MeshFace([28, 895, 181])
MeshFace([229, 242, 1120, 905, 873])
MeshFace([123, 472, 1079])
MeshFace([119, 521, 1019])
MeshFace([858, 1107, 1076])
MeshFace([660, 1198, 1065])
MeshFace([78, 1056, 686, 1131, 109])
MeshFace([397, 1070, 989])
MeshFace([42, 523, 879])
MeshFace([80, 611, 450])
MeshFace([21, 1141, 382])
MeshFace([284, 911, 1042])
MeshFace([67, 1136, 402])
MeshFace([60, 302, 456])
MeshFace([158, 440, 865])
MeshFace([337, 793, 667, 800, 350])
MeshFace([61, 107, 884, 623, 313])
MeshFace([211, 957, 441])
MeshFace([744, 888, 997])
MeshFace([92, 193, 1193, 296, 1139])
MeshFace([921, 932, 922])
MeshFace([315, 793, 337])
MeshFace([510, 833, 1133])
MeshFace([117, 689, 175])
MeshFace([45, 240, 186])
MeshFace([20, 658, 807, 1042, 507])
MeshFace([64, 112, 704])
MeshFace([309, 1067, 597])
MeshFace([183, 665, 489, 632, 723])
MeshFace([286, 952, 961])
MeshFace([275, 941, 419, 507, 572])
MeshFace([55, 1177, 962])
MeshFace([27, 322, 884])
MeshFace([235, 446, 1069])
MeshFace([88, 325, 497, 468, 966])
MeshFace([515, 989, 567])
MeshFace([415, 855, 573])
MeshFace([282, 1006, 839, 1019, 521])
MeshFace([122, 187, 482])
MeshFace([10, 203, 43, 349, 252])
MeshFace([444, 1089, 721])
MeshFace([128, 294, 798, 929, 263])
MeshFace([431, 964, 1039])
MeshFace([332, 1146, 1169])
MeshFace([317, 995, 1162])
MeshFace([156, 238, 1102])
MeshFace([90, 835, 458, 978, 311])
MeshFace([913, 981, 920])
MeshFace([141, 368, 1027])
MeshFace([299, 376, 1112])
MeshFace([282, 369, 1066, 1110, 646])
MeshFace([194, 681, 736, 615, 881])
MeshFace([25, 265, 292])
MeshFace([668, 950, 960])
MeshFace([68, 482, 122, 465, 100])
MeshFace([15, 329, 250, 82, 1021])
MeshFace([57, 197, 76])
MeshFace([8, 1024, 602])
MeshFace([558, 583, 1018])
MeshFace([125, 831, 638])
MeshFace([91, 148, 981])
MeshFace([261, 752, 850, 506, 648])
MeshFace([63, 568, 594])
MeshFace([280, 1092, 1063])
MeshFace([312, 1194, 887])
MeshFace([116, 803, 390])
MeshFace([41, 177, 511])
MeshFace([223, 967, 813])
MeshFace([625, 648, 958])
MeshFace([312, 358, 887])
MeshFace([283, 760, 977, 833, 1133])
MeshFace([152, 298, 1101])
MeshFace([133, 1125, 497])
MeshFace([12, 407, 357, 163, 239])
MeshFace([906, 942, 1163])
MeshFace([351, 987, 799])
MeshFace([92, 1139, 533])
MeshFace([668, 950, 754])
MeshFace([431, 1052, 1039])
MeshFace([245, 886, 1142])
MeshFace([120, 581, 264, 764, 502])
MeshFace([431, 964, 1052])
MeshFace([398, 640, 721, 1089, 749])
MeshFace([251, 392, 435, 1187, 739])
MeshFace([452, 1029, 634])
MeshFace([142, 415, 1185])
MeshFace([616, 717, 1047, 769, 1180])
MeshFace([285, 476, 644])
MeshFace([5, 255, 587, 1137, 555])
MeshFace([642, 944, 657])
MeshFace([276, 696, 305])
MeshFace([331, 491, 446, 347, 1106])
MeshFace([147, 820, 1033])
MeshFace([193, 1116, 599, 453, 1121])
MeshFace([370, 725, 743])
MeshFace([127, 220, 1014])
MeshFace([463, 661, 987])
MeshFace([191, 208, 509])
MeshFace([275, 701, 941])
MeshFace([566, 698, 1079])
MeshFace([538, 990, 802])
MeshFace([94, 962, 852])
MeshFace([68, 100, 343])
MeshFace([429, 679, 917])
MeshFace([147, 657, 619])
MeshFace([472, 813, 789])
MeshFace([308, 740, 727])
MeshFace([144, 399, 895])
MeshFace([107, 168, 770])
MeshFace([229, 242, 876])
MeshFace([370, 825, 463, 987, 743])
MeshFace([122, 482, 440])
MeshFace([237, 978, 748])
MeshFace([125, 1103, 808, 817, 638])
MeshFace([65, 986, 1017])
MeshFace([127, 968, 220])
MeshFace([723, 857, 1018])
MeshFace([777, 1020, 940])
MeshFace([118, 1098, 1036])
MeshFace([252, 283, 349])
MeshFace([87, 596, 1011])
MeshFace([358, 1194, 887])
MeshFace([0, 251, 278])
MeshFace([17, 40, 1070])
MeshFace([262, 1031, 267])
