(1072, 601, 1002, 111)->[0, (3+1*r5), (-3+1*r5), 2]
(56, 297, 652, 720)->[(1-1*r5), (1+1*r5), 0, (0-2*r5)]
(1105, 428, 437, 902)->[(-3+1*r5), 0, (-3-1*r5), -2]
(1096, 990, 414, 791)->[(1-1*r5), (-1+1*r5), (-1+1*r5), (3+1*r5)]
(889, 132, 710, 591)->[0, (-3+1*r5), 2, (-3-1*r5)]
(552, 147, 920, 287)->[(3+1*r5), 0, -2, (-3+1*r5)]
(1168, 1187, 221, 255)->[(3-1*r5), (1+1*r5), (1+1*r5), (1+1*r5)]
(400, 997, 1153, 405)->[(3-1*r5), -2, 0, (3+1*r5)]
(296, 722, 51, 1176)->[0, (-1-1*r5), (0-2*r5), (1-1*r5)]
(704, 300, 1036, 852)->[2, 2, -2, (0+2*r5)]
(315, 164, 1047, 596)->[0, (-3+1*r5), 2, (3+1*r5)]
(368, 802, 699, 910)->[(1-1*r5), (3+1*r5), (1-1*r5), (1-1*r5)]
(488, 626, 1012, 1086)->[0, (-1-1*r5), (0-2*r5), (-1+1*r5)]
(1160, 450, 485, 639)->[-4, (1+1*r5), 2, (1-1*r5)]
(947, 1004, 1085, 294)->[-2, -2, (0-2*r5), -2]
(977, 396, 813, 1118)->[-4, (1+1*r5), -2, (-1+1*r5)]
(489, 322, 590, 1030)->[2, -2, 2, (0+2*r5)]
(376, 433, 162, 549)->[(-1+1*r5), (3+1*r5), (-1+1*r5), (-1+1*r5)]
(424, 177, 131, 470)->[(0+2*r5), (-1-1*r5), (-1+1*r5), 0]
(96, 788, 404, 581)->[(-1-1*r5), (-1-1*r5), (-1-1*r5), (3-1*r5)]
(80, 242, 965, 879)->[(-1-1*r5), (-1-1*r5), (3-1*r5), (-1-1*r5)]
(363, 307, 1179, 707)->[(0+2*r5), 0, (1+1*r5), (-1+1*r5)]
(666, 692, 582, 983)->[4, (1-1*r5), (-1-1*r5), -2]
(880, 346, 443, 13)->[0, 2, (-3-1*r5), (-3+1*r5)]
(1105, 25, 812, 1183)->[(3-1*r5), 0, (-3-1*r5), -2]
(298, 790, 238, 758)->[(1+1*r5), (1+1*r5), (1+1*r5), (3-1*r5)]
(32, 657, 642, 252)->[-2, (0+2*r5), 2, 2]
(1131, 1123, 1062, 471)->[0, (0+2*r5), (1-1*r5), (-1-1*r5)]
(1089, 386, 907, 215)->[(1-1*r5), (-1+1*r5), (3+1*r5), (-1+1*r5)]
(43, 324, 1045, 942)->[-2, -2, 2, (0+2*r5)]
(1056, 611, 517, 558)->[(-1-1*r5), 2, 4, (1-1*r5)]
(795, 498, 491, 1151)->[2, 0, (-3+1*r5), (3+1*r5)]
(1152, 73, 444, 559)->[(-1+1*r5), 2, (1+1*r5), -4]
(841, 1155, 380, 95)->[2, (-3-1*r5), 0, (-3+1*r5)]
(1120, 835, 356, 327)->[(-1-1*r5), (-1-1*r5), (1+1*r5), (3-1*r5)]
(776, 857, 1166, 679)->[(-3-1*r5), 0, -2, (-3+1*r5)]
(123, 361, 83, 478)->[(1-1*r5), 4, -2, (1+1*r5)]
(355, 1124, 230, 798)->[(-3-1*r5), 2, (3-1*r5), 0]
(912, 1167, 29, 181)->[2, -2, (0+2*r5), -2]
(48, 962, 12, 933)->[(0-2*r5), -2, -2, 2]
(1165, 221, 94, 959)->[(-1+1*r5), 2, (1+1*r5), 4]
(26, 1140, 462, 354)->[(-1+1*r5), (1-1*r5), (1-1*r5), (-3-1*r5)]
(779, 1057, 731, 912)->[(-1+1*r5), (-1-1*r5), 4, -2]
(137, 586, 854, 7)->[4, 0, -4, 0]
(696, 939, 892, 1198)->[(1-1*r5), (-1+1*r5), (1-1*r5), (-3-1*r5)]
(869, 490, 805, 501)->[0, (-3+1*r5), -2, (3+1*r5)]
(448, 155, 972, 920)->[(3+1*r5), (1-1*r5), (1-1*r5), (1-1*r5)]
(440, 768, 1162, 763)->[(-3+1*r5), 0, (-3-1*r5), 2]
(408, 753, 969, 342)->[(-1-1*r5), 0, (1-1*r5), (0+2*r5)]
(129, 1161, 436, 1057)->[2, -4, (1+1*r5), (1-1*r5)]
(924, 1108, 830, 215)->[-2, (3-1*r5), (3+1*r5), 0]
(232, 801, 1120, 645)->[-2, -4, (1+1*r5), (-1+1*r5)]
(568, 505, 1026, 391)->[(1+1*r5), 4, (-1+1*r5), 2]
(576, 529, 358, 766)->[(3+1*r5), (3-1*r5), 0, 2]
(203, 1156, 1053, 254)->[(1+1*r5), (-1-1*r5), (3-1*r5), (-1-1*r5)]
(594, 363, 651, 605)->[4, (1-1*r5), (1+1*r5), 2]
(336, 552, 748, 866)->[(3+1*r5), 0, -2, (3-1*r5)]
(144, 1171, 863, 399)->[0, 0, 4, -4]
(808, 827, 251, 167)->[(1-1*r5), 0, (0+2*r5), (1+1*r5)]
(1184, 585, 459, 165)->[(-1+1*r5), (3+1*r5), (1-1*r5), (1-1*r5)]
(57, 1185, 148, 46)->[(0-2*r5), (1-1*r5), 0, (1+1*r5)]
(937, 674, 994, 436)->[(-1+1*r5), (0-2*r5), (1+1*r5), 0]
(226, 195, 318, 535)->[-2, 2, 2, (0-2*r5)]
(913, 443, 284, 607)->[0, 2, (-3-1*r5), (3-1*r5)]
(1025, 851, 1110, 279)->[(-3+1*r5), (-3-1*r5), 2, 0]
(116, 586, 108, 866)->[(0+2*r5), 0, (-1-1*r5), (-1+1*r5)]
(953, 234, 572, 1116)->[(-1-1*r5), (-1-1*r5), (-3+1*r5), (1+1*r5)]
(465, 754, 27, 815)->[4, (1-1*r5), (1+1*r5), -2]
(1124, 1, 268, 838)->[(-3-1*r5), 2, (-3+1*r5), 0]
(395, 884, 1182, 151)->[2, (-1-1*r5), (1-1*r5), -4]
(345, 329, 897, 565)->[(-1-1*r5), (-1+1*r5), (0-2*r5), 0]
(737, 1068, 229, 503)->[0, (-3-1*r5), (3-1*r5), 2]
(120, 578, 636, 54)->[2, (-1+1*r5), -4, (-1-1*r5)]
(72, 649, 331, 1144)->[(0+2*r5), (1+1*r5), (-1+1*r5), 0]
(305, 27, 772, 295)->[(1+1*r5), (-3+1*r5), (1+1*r5), (-1-1*r5)]
(161, 730, 307, 931)->[(3+1*r5), 0, 2, (3-1*r5)]
(536, 979, 453, 1158)->[(1-1*r5), (-1+1*r5), (1-1*r5), (3+1*r5)]
(496, 690, 658, 584)->[(-3+1*r5), -2, 0, (-3-1*r5)]
(1056, 450, 614, 62)->[(-1-1*r5), (1+1*r5), (1+1*r5), (-3+1*r5)]
(176, 1045, 164, 949)->[(1-1*r5), (1-1*r5), (-1+1*r5), (3+1*r5)]
(1129, 316, 174, 1055)->[0, (0-2*r5), (1-1*r5), (-1-1*r5)]
(153, 50, 644, 734)->[(1+1*r5), (-1-1*r5), (3-1*r5), (1+1*r5)]
(962, 150, 1116, 46)->[-4, -2, (1-1*r5), (1+1*r5)]
(823, 243, 621, 767)->[2, -2, (0-2*r5), 2]
(593, 41, 177, 477)->[4, (-1-1*r5), 2, (-1+1*r5)]
(352, 802, 740, 190)->[(-3+1*r5), (3+1*r5), -2, 0]
(66, 883, 524, 701)->[-2, -4, (1+1*r5), (1-1*r5)]
(952, 1085, 452, 437)->[(1-1*r5), (1-1*r5), (-3-1*r5), (1-1*r5)]
(624, 810, 1181, 950)->[(-3-1*r5), 0, 2, (3-1*r5)]
(64, 265, 776, 561)->[(-3-1*r5), 0, -2, (3-1*r5)]
(1013, 549, 670, 391)->[2, (0+2*r5), 2, 2]
(1027, 516, 229, 831)->[0, (0-2*r5), (-1+1*r5), (1+1*r5)]
(755, 892, 421, 39)->[0, (3-1*r5), -2, (-3-1*r5)]
(737, 186, 851, 197)->[(1-1*r5), (-3-1*r5), (-1+1*r5), (-1+1*r5)]
(104, 919, 682, 783)->[(3-1*r5), (-3-1*r5), -2, 0]
(178, 483, 599, 191)->[2, (1-1*r5), -4, (-1-1*r5)]
(746, 19, 1084, 967)->[(-3+1*r5), (1+1*r5), (-1-1*r5), (-1-1*r5)]
(24, 186, 1069, 623)->[-2, (-3-1*r5), 0, (3-1*r5)]
(1199, 389, 542, 775)->[4, -2, (1-1*r5), (1+1*r5)]
(648, 1005, 4, 500)->[0, (0+2*r5), (-1+1*r5), (1+1*r5)]
(849, 394, 1037, 402)->[2, 2, (0+2*r5), -2]
(905, 107, 820, 23)->[(-1+1*r5), 4, -2, (1+1*r5)]
(881, 426, 972, 637)->[(3+1*r5), (-3+1*r5), 0, -2]
(290, 1132, 346, 902)->[(1-1*r5), (-1+1*r5), (-3-1*r5), (1-1*r5)]
(746, 209, 418, 723)->[(3-1*r5), (1+1*r5), (-1-1*r5), (-1-1*r5)]
(513, 779, 661, 438)->[(3-1*r5), (-1-1*r5), (1+1*r5), (-1-1*r5)]
(1188, 115, 139, 631)->[-4, (-1-1*r5), -2, (1-1*r5)]
(314, 451, 630, 887)->[(-1-1*r5), (-3+1*r5), (-1-1*r5), (-1-1*r5)]
(1144, 1106, 59, 855)->[(3+1*r5), 2, (3-1*r5), 0]
(1009, 1034, 404, 870)->[(-1-1*r5), -2, -4, (-1+1*r5)]
(683, 413, 742, 693)->[-2, (-1+1*r5), -4, (-1-1*r5)]
(840, 820, 981, 759)->[(3-1*r5), (1+1*r5), (-1-1*r5), (1+1*r5)]
(546, 239, 741, 87)->[-2, (1-1*r5), -4, (1+1*r5)]
(80, 993, 555, 1094)->[(-1-1*r5), (-1-1*r5), (-3+1*r5), (-1-1*r5)]
(216, 129, 1090, 1092)->[(1+1*r5), (-1-1*r5), (1+1*r5), (-3+1*r5)]
(427, 283, 141, 1178)->[(-1-1*r5), (1+1*r5), (3-1*r5), (1+1*r5)]
(593, 153, 954, 1107)->[(1+1*r5), -4, (-1+1*r5), 2]
(273, 1010, 486, 1022)->[(1+1*r5), (1+1*r5), (-3+1*r5), (-1-1*r5)]
(824, 601, 190, 935)->[(1-1*r5), (3+1*r5), (1-1*r5), (-1+1*r5)]
(136, 873, 860, 263)->[(1-1*r5), (0+2*r5), (1+1*r5), 0]
(418, 103, 901, 15)->[(-1+1*r5), (1+1*r5), -4, -2]
(257, 82, 989, 537)->[-4, (1+1*r5), -2, (1-1*r5)]
(1072, 361, 60, 23)->[0, (0+2*r5), (1-1*r5), (1+1*r5)]
(75, 35, 36, 917)->[(1-1*r5), (1+1*r5), -4, 2]
(824, 522, 478, 86)->[-2, (0+2*r5), -2, 2]
(584, 1040, 891, 364)->[(1-1*r5), (1-1*r5), (1-1*r5), (-3-1*r5)]
(345, 1098, 926, 14)->[(-1-1*r5), 2, -4, (1-1*r5)]
(728, 1019, 452, 319)->[-2, (-3+1*r5), (-3-1*r5), 0]
(560, 1096, 244, 1021)->[-2, 2, 2, (0+2*r5)]
(688, 994, 724, 589)->[2, -4, (1+1*r5), (-1+1*r5)]
(280, 1114, 974, 823)->[2, (1-1*r5), -4, (1+1*r5)]
(1024, 1130, 410, 102)->[2, (3-1*r5), (-3-1*r5), 0]
(121, 18, 99, 205)->[(1+1*r5), 0, (-1+1*r5), (0+2*r5)]
(616, 633, 173, 383)->[-2, 4, (-1-1*r5), (1-1*r5)]
(312, 911, 783, 551)->[(-3+1*r5), (-3-1*r5), -2, 0]
(1180, 853, 125, 935)->[-2, (3+1*r5), 0, (3-1*r5)]
(811, 147, 492, 22)->[(3+1*r5), (-1+1*r5), (1-1*r5), (1-1*r5)]
(529, 42, 1011, 1177)->[(0+2*r5), (-1+1*r5), 0, (1+1*r5)]
(1143, 85, 37, 79)->[(-1-1*r5), (0-2*r5), 0, (1-1*r5)]
(826, 932, 551, 335)->[(1-1*r5), (0-2*r5), (-1-1*r5), 0]
(1016, 321, 1093, 653)->[(1-1*r5), -2, (-1-1*r5), -4]
(712, 844, 1063, 519)->[(3-1*r5), (-1-1*r5), (-1-1*r5), (1+1*r5)]
(264, 1075, 131, 119)->[(3+1*r5), -2, (3-1*r5), 0]
(570, 907, 502, 167)->[(-3+1*r5), 0, (3+1*r5), 2]
(1183, 595, 636, 599)->[(-1+1*r5), 0, (0-2*r5), (-1-1*r5)]
(725, 1058, 243, 573)->[(-1+1*r5), (1-1*r5), (-3-1*r5), (-1+1*r5)]
(266, 196, 28, 421)->[(-1+1*r5), (-1+1*r5), (1-1*r5), (-3-1*r5)]
(675, 1039, 678, 831)->[(1-1*r5), -4, 2, (1+1*r5)]
(26, 364, 895, 39)->[0, (-3+1*r5), -2, (-3-1*r5)]
(34, 100, 574, 1031)->[(-1+1*r5), (-1+1*r5), (3+1*r5), (-1+1*r5)]
(506, 525, 332, 357)->[-2, (0+2*r5), 2, -2]
(641, 657, 500, 1065)->[(1-1*r5), 4, 2, (1+1*r5)]
(538, 739, 942, 898)->[(1-1*r5), -2, (1+1*r5), 4]
(512, 919, 1154, 199)->[(-1+1*r5), (0-2*r5), (-1-1*r5), 0]
(1131, 122, 723, 966)->[(-1+1*r5), 4, -2, (-1-1*r5)]
(136, 799, 904, 231)->[(-3+1*r5), (3+1*r5), 2, 0]
(993, 563, 628, 1145)->[-4, -2, (1-1*r5), (-1-1*r5)]
(864, 73, 1159, 615)->[2, 2, 2, (0-2*r5)]
(72, 568, 387, 238)->[4, (1+1*r5), 2, (-1+1*r5)]
(832, 1074, 803, 367)->[4, 2, (-1+1*r5), (-1-1*r5)]
(192, 258, 99, 1011)->[4, 0, 0, 4]
(857, 821, 268, 781)->[(-3-1*r5), (-1+1*r5), (1-1*r5), (1-1*r5)]
(98, 260, 198, 572)->[(-1-1*r5), (-1-1*r5), (3-1*r5), (1+1*r5)]
(488, 1058, 836, 365)->[0, -2, (-3-1*r5), (3-1*r5)]
(265, 325, 838, 735)->[(-3-1*r5), (-1+1*r5), (1-1*r5), (-1+1*r5)]
(841, 3, 1049, 567)->[(1+1*r5), (0-2*r5), 0, (1-1*r5)]
(1075, 794, 899, 931)->[(3+1*r5), (1-1*r5), (-1+1*r5), (-1+1*r5)]
(256, 508, 1157, 407)->[(-1-1*r5), (3-1*r5), (-1-1*r5), (1+1*r5)]
(296, 1064, 1004, 206)->[(1-1*r5), (-1-1*r5), -4, -2]
(385, 1059, 124, 270)->[4, (-1-1*r5), -2, (1-1*r5)]
(762, 227, 109, 455)->[2, 2, (0-2*r5), 2]
(224, 700, 893, 326)->[2, -2, (0+2*r5), 2]
(1050, 715, 1178, 487)->[-4, 2, (-1+1*r5), (1+1*r5)]
(616, 140, 910, 1175)->[-2, (0+2*r5), -2, -2]
(876, 554, 132, 341)->[0, (3-1*r5), 2, (-3-1*r5)]
(768, 1141, 1139, 725)->[(3-1*r5), 0, (-3-1*r5), 2]
(848, 1145, 996, 1079)->[(0-2*r5), (1-1*r5), 0, (-1-1*r5)]
(130, 707, 330, 429)->[4, 0, 4, 0]
(1168, 1065, 530, 163)->[(-3+1*r5), (1+1*r5), (1+1*r5), (1+1*r5)]
(499, 261, 182, 1006)->[0, (-1-1*r5), (0+2*r5), (-1+1*r5)]
(849, 1028, 845, 311)->[(-1+1*r5), (1+1*r5), 4, -2]
(49, 965, 1119, 1079)->[-4, -2, (-1+1*r5), (-1-1*r5)]
(466, 940, 916, 911)->[(1-1*r5), (-3-1*r5), (1-1*r5), (1-1*r5)]
(1110, 58, 66, 645)->[(1-1*r5), (0-2*r5), (1+1*r5), 0]
(640, 1121, 1173, 646)->[(-1-1*r5), (-3+1*r5), (1+1*r5), (1+1*r5)]
(576, 161, 948, 855)->[(3+1*r5), (-1+1*r5), (-1+1*r5), (-1+1*r5)]
(16, 225, 531, 172)->[-4, (1+1*r5), 2, (-1+1*r5)]
(817, 44, 861, 63)->[(-1-1*r5), (1+1*r5), (-3+1*r5), (-1-1*r5)]
(827, 379, 1173, 739)->[-2, (1-1*r5), 4, (1+1*r5)]
(521, 579, 157, 447)->[(3-1*r5), 0, (3+1*r5), -2]
(210, 10, 403, 588)->[(0+2*r5), 2, -2, 2]
(1142, 619, 470, 567)->[4, -4, 0, 0]
(192, 764, 1133, 1199)->[(0+2*r5), (1-1*r5), 0, (1+1*r5)]
(642, 283, 172, 804)->[(-1-1*r5), 4, (-1+1*r5), 2]
(884, 886, 228, 606)->[(-1+1*r5), (-1-1*r5), 0, (0-2*r5)]
(378, 980, 924, 133)->[-2, (-3+1*r5), (3+1*r5), 0]
(48, 842, 11, 581)->[-4, (-1-1*r5), -2, (-1+1*r5)]
(784, 945, 274, 859)->[(1+1*r5), (1-1*r5), -2, -4]
(1064, 1093, 430, 1046)->[(-3+1*r5), (-1-1*r5), (-1-1*r5), (-1-1*r5)]
(1169, 890, 1125, 286)->[(1+1*r5), (1+1*r5), (-1-1*r5), (-3+1*r5)]
(382, 236, 373, 38)->[2, 0, (3-1*r5), (-3-1*r5)]
(306, 870, 12, 782)->[-4, (1-1*r5), (-1-1*r5), 2]
(1140, 690, 228, 334)->[(3-1*r5), -2, 0, (-3-1*r5)]
(497, 19, 140, 1062)->[(1-1*r5), 4, -2, (-1-1*r5)]
(114, 1071, 1061, 146)->[-4, 0, 4, 0]
(835, 474, 187, 118)->[(-1-1*r5), -2, 4, (-1+1*r5)]
(793, 76, 1172, 479)->[2, (0-2*r5), -2, 2]
(663, 2, 1136, 79)->[-4, -4, 0, 0]
(982, 325, 262, 1191)->[(-3-1*r5), (3-1*r5), 0, 2]
(648, 275, 1013, 255)->[(-1+1*r5), 4, 2, (1+1*r5)]
(874, 1190, 774, 679)->[(0-2*r5), 0, (-1-1*r5), (1-1*r5)]
(289, 1052, 1182, 1156)->[(1+1*r5), (-1-1*r5), (-3+1*r5), (-1-1*r5)]
(16, 970, 715, 900)->[(0-2*r5), 2, 2, 2]
(32, 263, 6, 207)->[-2, 4, (1+1*r5), (-1+1*r5)]
(143, 596, 414, 135)->[0, (3-1*r5), 2, (3+1*r5)]
(1024, 25, 13, 583)->[(-1+1*r5), (-1+1*r5), (-3-1*r5), (1-1*r5)]
(1048, 602, 803, 850)->[(0+2*r5), 2, 2, -2]
(449, 602, 785, 991)->[4, (-1+1*r5), (1+1*r5), -2]
(1162, 1019, 612, 365)->[(1-1*r5), (1-1*r5), (-3-1*r5), (-1+1*r5)]
(417, 689, 52, 806)->[2, -2, -2, (0+2*r5)]
(1192, 577, 751, 111)->[(-1+1*r5), (3+1*r5), (1-1*r5), (-1+1*r5)]
(681, 68, 745, 1159)->[2, (1+1*r5), (-1+1*r5), -4]
(1175, 82, 955, 63)->[(-1-1*r5), 4, (1-1*r5), -2]
(41, 594, 899, 134)->[(0+2*r5), -2, 2, 2]
(272, 545, 697, 625)->[-4, (1-1*r5), (1+1*r5), -2]
(369, 775, 1164, 175)->[(0+2*r5), -2, -2, 2]
(1169, 507, 868, 303)->[(1+1*r5), (1+1*r5), (-1-1*r5), (3-1*r5)]
(872, 491, 1036, 647)->[(-1+1*r5), (-1+1*r5), (1-1*r5), (3+1*r5)]
(771, 217, 714, 371)->[4, (-1+1*r5), (-1-1*r5), -2]
(608, 905, 819, 704)->[2, (1+1*r5), (1-1*r5), 4]
(523, 467, 174, 1046)->[(1-1*r5), -4, -2, (-1-1*r5)]
(640, 481, 627, 580)->[(-1-1*r5), (3-1*r5), (1+1*r5), (1+1*r5)]
(1008, 61, 846, 941)->[(0-2*r5), (-1+1*r5), 0, (-1-1*r5)]
(1082, 1163, 277, 718)->[0, (0-2*r5), (1-1*r5), (1+1*r5)]
(1098, 1132, 742, 750)->[-2, 2, (0-2*r5), -2]
(1033, 372, 357, 231)->[(1-1*r5), (3+1*r5), (-1+1*r5), (1-1*r5)]
(668, 242, 188, 1143)->[(-1-1*r5), -4, (-1+1*r5), -2]
(744, 1115, 291, 959)->[2, (-1+1*r5), 4, (1+1*r5)]
(64, 713, 306, 635)->[(0-2*r5), 0, (-1-1*r5), (-1+1*r5)]
(1040, 1198, 814, 247)->[-2, 0, (-3+1*r5), (-3-1*r5)]
(698, 1189, 613, 1127)->[(1+1*r5), (0+2*r5), 0, (1-1*r5)]
(459, 212, 966, 534)->[2, (0+2*r5), -2, -2]
(610, 650, 430, 511)->[(3-1*r5), (-1-1*r5), (-1-1*r5), (-1-1*r5)]
(992, 385, 971, 847)->[(1+1*r5), (-1-1*r5), (-1-1*r5), (-3+1*r5)]
(409, 797, 1035, 745)->[(-1+1*r5), (1+1*r5), 0, (0-2*r5)]
(930, 1083, 1196, 535)->[(1-1*r5), 2, (1+1*r5), -4]
(320, 180, 254, 1023)->[4, -2, (-1+1*r5), (-1-1*r5)]
(81, 1026, 1195, 716)->[(1+1*r5), (0+2*r5), 0, (-1+1*r5)]
(274, 235, 686, 370)->[(1+1*r5), 0, (1-1*r5), (0-2*r5)]
(8, 297, 226, 237)->[-2, (1+1*r5), (-1+1*r5), -4]
(984, 918, 422, 518)->[(-1+1*r5), (0+2*r5), (1+1*r5), 0]
(179, 564, 622, 183)->[(1-1*r5), (-1-1*r5), 0, (0+2*r5)]
(1043, 420, 517, 526)->[-4, (-1+1*r5), (1+1*r5), -2]
(1032, 1097, 171, 1127)->[(1+1*r5), 4, (-1+1*r5), -2]
(432, 792, 731, 968)->[0, (-1-1*r5), (0+2*r5), (1-1*r5)]
(830, 468, 494, 998)->[(1-1*r5), (-1+1*r5), (3+1*r5), (1-1*r5)]
(464, 1194, 348, 812)->[(-1+1*r5), (1-1*r5), (-3-1*r5), (1-1*r5)]
(425, 330, 1042, 532)->[(1+1*r5), (-1+1*r5), (0+2*r5), 0]
(729, 362, 747, 93)->[(-1-1*r5), (-1+1*r5), -2, -4]
(112, 342, 1066, 150)->[(-1-1*r5), (1-1*r5), -2, 4]
(897, 347, 620, 756)->[(-1-1*r5), 2, -4, (-1+1*r5)]
(233, 204, 629, 327)->[-4, (-1-1*r5), 2, (-1+1*r5)]
(651, 796, 893, 550)->[(1+1*r5), -2, 4, (-1+1*r5)]
(352, 393, 633, 809)->[(1-1*r5), (0+2*r5), (-1-1*r5), 0]
(322, 405, 822, 1047)->[(-1+1*r5), (1-1*r5), (-1+1*r5), (3+1*r5)]
(106, 236, 5, 78)->[(1+1*r5), 0, (-1+1*r5), (0-2*r5)]
(896, 209, 54, 278)->[(-1+1*r5), 2, (-1-1*r5), -4]
(440, 913, 858, 656)->[(1-1*r5), (-1+1*r5), (-3-1*r5), (-1+1*r5)]
(489, 1100, 101, 350)->[(-1+1*r5), -2, (1+1*r5), 4]
(384, 1073, 888, 941)->[-4, 2, (-1+1*r5), (-1-1*r5)]
(56, 497, 482, 861)->[-2, (1+1*r5), (1-1*r5), -4]
(706, 218, 852, 1126)->[(1+1*r5), (-1+1*r5), -2, 4]
(232, 337, 499, 598)->[(1-1*r5), (-1-1*r5), 4, 2]
(733, 1081, 717, 925)->[(1-1*r5), -4, 2, (-1-1*r5)]
(721, 1179, 957, 702)->[4, (-1+1*r5), (1+1*r5), 2]
(496, 889, 267, 903)->[(1-1*r5), (1-1*r5), (-1+1*r5), (-3-1*r5)]
(600, 435, 980, 1128)->[(1-1*r5), (1-1*r5), (3+1*r5), (1-1*r5)]
(895, 69, 653, 677)->[0, (1-1*r5), (-1-1*r5), (0-2*r5)]
(170, 1165, 1103, 135)->[0, (-1+1*r5), (1+1*r5), (0+2*r5)]
